"Título de trazado: 2271278"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 2271278, SEN S/N: 2271278)","Intensidad, lux (LGR S/N: 2271278, SEN S/N: 2271278)","Batería mala (LGR S/N: 2271278)","Acoplador adjunto (LGR S/N: 2271278)","Host conectado (LGR S/N: 2271278)","Parado (LGR S/N: 2271278)","Final de archivo (LGR S/N: 2271278)"
1,10/22/14 02:00:00 PM,26.000,193.8,,,,,
2,10/22/14 04:00:00 PM,23.677,269.1,,,,,
3,10/22/14 06:00:00 PM,23.869,86.1,,,,,
4,10/22/14 08:00:00 PM,24.738,0.0,,,,,
5,10/22/14 10:00:00 PM,25.416,0.0,,,,,
6,10/23/14 12:00:00 AM,25.708,0.0,,,,,
7,10/23/14 02:00:00 AM,25.805,0.0,,,,,
8,10/23/14 04:00:00 AM,25.805,0.0,,,,,
9,10/23/14 06:00:00 AM,25.805,0.0,,,,,
10,10/23/14 08:00:00 AM,25.902,10.8,,,,,
11,10/23/14 10:00:00 AM,24.545,118.4,,,,,
12,10/23/14 12:00:00 PM,24.062,1324.0,,,,,
13,10/23/14 02:00:00 PM,23.869,279.9,,,,,
14,10/23/14 04:00:00 PM,23.869,516.7,,,,,
15,10/23/14 06:00:00 PM,23.966,64.6,,,,,
16,10/23/14 08:00:00 PM,25.222,0.0,,,,,
17,10/23/14 10:00:00 PM,25.610,0.0,,,,,
18,10/24/14 12:00:00 AM,25.805,0.0,,,,,
19,10/24/14 02:00:00 AM,25.805,0.0,,,,,
20,10/24/14 04:00:00 AM,25.805,0.0,,,,,
21,10/24/14 06:00:00 AM,25.708,0.0,,,,,
22,10/24/14 08:00:00 AM,25.708,0.0,,,,,
23,10/24/14 10:00:00 AM,25.708,75.3,,,,,
24,10/24/14 12:00:00 PM,24.545,64.6,,,,,
25,10/24/14 02:00:00 PM,24.448,236.8,,,,,
26,10/24/14 04:00:00 PM,24.158,183.0,,,,,
27,10/24/14 06:00:00 PM,23.869,32.3,,,,,
28,10/24/14 08:00:00 PM,24.641,0.0,,,,,
29,10/24/14 10:00:00 PM,25.222,0.0,,,,,
30,10/25/14 12:00:00 AM,25.319,0.0,,,,,
31,10/25/14 02:00:00 AM,25.319,0.0,,,,,
32,10/25/14 04:00:00 AM,25.222,0.0,,,,,
33,10/25/14 06:00:00 AM,25.125,0.0,,,,,
34,10/25/14 08:00:00 AM,25.028,0.0,,,,,
35,10/25/14 10:00:00 AM,25.222,301.4,,,,,
36,10/25/14 12:00:00 PM,26.195,398.3,,,,,
37,10/25/14 02:00:00 PM,25.902,139.9,,,,,
38,10/25/14 04:00:00 PM,26.097,129.2,,,,,
39,10/25/14 06:00:00 PM,26.000,10.8,,,,,
40,10/25/14 08:00:00 PM,26.000,0.0,,,,,
41,10/25/14 10:00:00 PM,26.000,0.0,,,,,
42,10/26/14 12:00:00 AM,25.708,0.0,,,,,
43,10/26/14 02:00:00 AM,25.513,0.0,,,,,
44,10/26/14 04:00:00 AM,25.222,0.0,,,,,
45,10/26/14 06:00:00 AM,25.028,0.0,,,,,
46,10/26/14 08:00:00 AM,24.931,64.6,,,,,
47,10/26/14 10:00:00 AM,25.028,279.9,,,,,
48,10/26/14 12:00:00 PM,26.000,118.4,,,,,
49,10/26/14 02:00:00 PM,26.292,215.3,,,,,
50,10/26/14 04:00:00 PM,26.585,86.1,,,,,
51,10/26/14 06:00:00 PM,26.585,0.0,,,,,
52,10/26/14 08:00:00 PM,26.488,0.0,,,,,
53,10/26/14 10:00:00 PM,26.292,0.0,,,,,
54,10/27/14 12:00:00 AM,26.097,0.0,,,,,
55,10/27/14 02:00:00 AM,25.805,0.0,,,,,
56,10/27/14 04:00:00 AM,25.513,0.0,,,,,
57,10/27/14 06:00:00 AM,25.319,0.0,,,,,
58,10/27/14 08:00:00 AM,25.028,10.8,,,,,
59,10/27/14 10:00:00 AM,25.125,118.4,,,,,
60,10/27/14 12:00:00 PM,26.488,785.8,,,,,
61,10/27/14 02:00:00 PM,23.966,581.3,,,,,
62,10/27/14 04:00:00 PM,23.966,516.7,,,,,
63,10/27/14 06:00:00 PM,23.869,43.1,,,,,
64,10/27/14 08:00:00 PM,24.062,0.0,,,,,
65,10/27/14 10:00:00 PM,24.351,0.0,,,,,
66,10/28/14 12:00:00 AM,24.158,0.0,,,,,
67,10/28/14 02:00:00 AM,24.448,0.0,,,,,
68,10/28/14 04:00:00 AM,24.255,0.0,,,,,
69,10/28/14 06:00:00 AM,24.351,0.0,,,,,
70,10/28/14 08:00:00 AM,24.545,10.8,,,,,
71,10/28/14 10:00:00 AM,24.062,258.3,,,,,
72,10/28/14 12:00:00 PM,22.812,667.4,,,,,
73,10/28/14 02:00:00 PM,22.812,613.5,,,,,
74,10/28/14 04:00:00 PM,25.319,549.0,,,,,
75,10/28/14 06:00:00 PM,25.319,43.1,,,,,
76,10/28/14 08:00:00 PM,24.738,0.0,,,,,
77,10/28/14 10:00:00 PM,25.902,0.0,,,,,
78,10/29/14 12:00:00 AM,26.097,0.0,,,,,
79,10/29/14 02:00:00 AM,26.000,0.0,,,,,
80,10/29/14 04:00:00 AM,26.000,0.0,,,,,
81,10/29/14 06:00:00 AM,26.000,0.0,,,,,
82,10/29/14 08:00:00 AM,26.000,0.0,,,,,
83,10/29/14 10:00:00 AM,25.708,312.2,,,,,
84,10/29/14 12:00:00 PM,24.545,656.6,,,,,
85,10/29/14 02:00:00 PM,24.835,559.7,,,,,
86,10/29/14 04:00:00 PM,25.222,516.7,,,,,
87,10/29/14 06:00:00 PM,25.222,10.8,,,,,
88,10/29/14 08:00:00 PM,26.292,0.0,,,,,
89,10/29/14 10:00:00 PM,26.683,0.0,,,,,
90,10/30/14 12:00:00 AM,26.585,0.0,,,,,
91,10/30/14 02:00:00 AM,26.390,0.0,,,,,
92,10/30/14 04:00:00 AM,26.292,0.0,,,,,
93,10/30/14 06:00:00 AM,26.097,0.0,,,,,
94,10/30/14 08:00:00 AM,26.000,0.0,,,,,
95,10/30/14 10:00:00 AM,26.097,150.7,,,,,
96,10/30/14 12:00:00 PM,25.610,473.6,,,,,
97,10/30/14 02:00:00 PM,24.545,645.8,,,,,
98,10/30/14 04:00:00 PM,24.255,75.3,,,,,
99,10/30/14 06:00:00 PM,25.028,0.0,,,,,
100,10/30/14 08:00:00 PM,25.902,0.0,,,,,
101,10/30/14 10:00:00 PM,26.195,0.0,,,,,
102,10/31/14 12:00:00 AM,26.195,0.0,,,,,
103,10/31/14 02:00:00 AM,26.097,0.0,,,,,
104,10/31/14 04:00:00 AM,26.000,0.0,,,,,
105,10/31/14 06:00:00 AM,25.805,0.0,,,,,
106,10/31/14 08:00:00 AM,25.610,0.0,,,,,
107,10/31/14 10:00:00 AM,25.610,96.9,,,,,
108,10/31/14 12:00:00 PM,25.222,301.4,,,,,
109,10/31/14 02:00:00 PM,25.416,193.8,,,,,
110,10/31/14 04:00:00 PM,25.222,172.2,,,,,
111,10/31/14 06:00:00 PM,25.319,21.5,,,,,
112,10/31/14 08:00:00 PM,25.610,0.0,,,,,
113,10/31/14 10:00:00 PM,25.805,0.0,,,,,
114,11/01/14 12:00:00 AM,25.708,0.0,,,,,
115,11/01/14 02:00:00 AM,25.513,0.0,,,,,
116,11/01/14 04:00:00 AM,25.222,0.0,,,,,
117,11/01/14 06:00:00 AM,24.931,0.0,,,,,
118,11/01/14 08:00:00 AM,24.835,0.0,,,,,
119,11/01/14 10:00:00 AM,24.738,0.0,,,,,
120,11/01/14 12:00:00 PM,25.028,279.9,,,,,
121,11/01/14 02:00:00 PM,25.416,172.2,,,,,
122,11/01/14 04:00:00 PM,25.708,172.2,,,,,
123,11/01/14 06:00:00 PM,25.708,0.0,,,,,
124,11/01/14 08:00:00 PM,25.610,0.0,,,,,
125,11/01/14 10:00:00 PM,25.513,0.0,,,,,
126,11/02/14 12:00:00 AM,25.319,0.0,,,,,
127,11/02/14 02:00:00 AM,25.222,0.0,,,,,
128,11/02/14 04:00:00 AM,24.931,0.0,,,,,
129,11/02/14 06:00:00 AM,24.738,0.0,,,,,
130,11/02/14 08:00:00 AM,24.641,0.0,,,,,
131,11/02/14 10:00:00 AM,24.641,118.4,,,,,
132,11/02/14 12:00:00 PM,25.416,462.9,,,,,
133,11/02/14 02:00:00 PM,25.708,204.5,,,,,
134,11/02/14 04:00:00 PM,25.805,107.6,,,,,
135,11/02/14 06:00:00 PM,25.805,0.0,,,,,
136,11/02/14 08:00:00 PM,25.708,0.0,,,,,
137,11/02/14 10:00:00 PM,25.513,0.0,,,,,
138,11/03/14 12:00:00 AM,25.319,0.0,,,,,
139,11/03/14 02:00:00 AM,25.125,0.0,,,,,
140,11/03/14 04:00:00 AM,24.931,0.0,,,,,
141,11/03/14 06:00:00 AM,24.738,0.0,,,,,
142,11/03/14 08:00:00 AM,24.545,0.0,,,,,
143,11/03/14 10:00:00 AM,24.641,322.9,,,,,
144,11/03/14 12:00:00 PM,25.513,667.4,,,,,
145,11/03/14 02:00:00 PM,24.738,484.4,,,,,
146,11/03/14 04:00:00 PM,24.448,495.1,,,,,
147,11/03/14 06:00:00 PM,23.869,21.5,,,,,
148,11/03/14 08:00:00 PM,23.869,0.0,,,,,
149,11/03/14 10:00:00 PM,24.545,0.0,,,,,
150,11/04/14 12:00:00 AM,24.545,0.0,,,,,
151,11/04/14 02:00:00 AM,24.351,0.0,,,,,
152,11/04/14 04:00:00 AM,24.255,0.0,,,,,
153,11/04/14 06:00:00 AM,24.062,0.0,,,,,
154,11/04/14 08:00:00 AM,23.966,0.0,,,,,
155,11/04/14 10:00:00 AM,24.062,96.9,,,,,
156,11/04/14 12:00:00 PM,23.869,570.5,,,,,
157,11/04/14 02:00:00 PM,24.351,527.4,,,,,
158,11/04/14 04:00:00 PM,24.738,0.0,,,,,
159,11/04/14 06:00:00 PM,25.125,0.0,,,,,
160,11/04/14 08:00:00 PM,25.125,0.0,,,,,
161,11/04/14 10:00:00 PM,25.222,0.0,,,,,
162,11/05/14 12:00:00 AM,25.222,0.0,,,,,
163,11/05/14 02:00:00 AM,25.125,0.0,,,,,
164,11/05/14 04:00:00 AM,24.931,0.0,,,,,
165,11/05/14 06:00:00 AM,24.931,0.0,,,,,
166,11/05/14 08:00:00 AM,24.835,0.0,,,,,
167,11/05/14 10:00:00 AM,24.931,0.0,,,,,
168,11/05/14 12:00:00 PM,26.292,10.8,,,,,
169,11/05/14 02:00:00 PM,23.966,0.0,,,,,
170,11/05/14 04:00:00 PM,23.966,0.0,,,,,
171,11/05/14 06:00:00 PM,25.319,0.0,,,,,
172,11/05/14 08:00:00 PM,25.902,0.0,,,,,
173,11/05/14 10:00:00 PM,26.195,0.0,,,,,
174,11/06/14 12:00:00 AM,26.195,0.0,,,,,
175,11/06/14 02:00:00 AM,26.097,0.0,,,,,
176,11/06/14 04:00:00 AM,26.000,0.0,,,,,
177,11/06/14 06:00:00 AM,25.902,0.0,,,,,
178,11/06/14 08:00:00 AM,25.708,0.0,,,,,
179,11/06/14 10:00:00 AM,26.000,0.0,,,,,
180,11/06/14 12:00:00 PM,25.125,64.6,,,,,
181,11/06/14 02:00:00 PM,23.773,0.0,,,,,
182,11/06/14 04:00:00 PM,26.000,0.0,,,,,
183,11/06/14 06:00:00 PM,26.781,0.0,,,,,
184,11/06/14 08:00:00 PM,26.977,0.0,,,,,
185,11/06/14 10:00:00 PM,26.879,0.0,,,,,
186,11/07/14 12:00:00 AM,26.683,0.0,,,,,
187,11/07/14 02:00:00 AM,26.390,0.0,,,,,
188,11/07/14 04:00:00 AM,26.195,0.0,,,,,
189,11/07/14 06:00:00 AM,26.000,0.0,,,,,
190,11/07/14 08:00:00 AM,25.805,0.0,,,,,
191,11/07/14 10:00:00 AM,25.902,0.0,,,,,
192,11/07/14 12:00:00 PM,26.390,32.3,,,,,
193,11/07/14 02:00:00 PM,26.683,0.0,,,,,
194,11/07/14 04:00:00 PM,27.075,0.0,,,,,
195,11/07/14 06:00:00 PM,27.173,0.0,,,,,
196,11/07/14 08:00:00 PM,27.075,0.0,,,,,
197,11/07/14 10:00:00 PM,26.879,0.0,,,,,
198,11/08/14 12:00:00 AM,26.683,0.0,,,,,
199,11/08/14 02:00:00 AM,26.390,0.0,,,,,
200,11/08/14 04:00:00 AM,26.097,0.0,,,,,
201,11/08/14 06:00:00 AM,25.708,0.0,,,,,
202,11/08/14 08:00:00 AM,25.416,0.0,,,,,
203,11/08/14 10:00:00 AM,25.416,0.0,,,,,
204,11/08/14 12:00:00 PM,26.097,64.6,,,,,
205,11/08/14 02:00:00 PM,26.488,10.8,,,,,
206,11/08/14 04:00:00 PM,26.879,0.0,,,,,
207,11/08/14 06:00:00 PM,26.879,0.0,,,,,
208,11/08/14 08:00:00 PM,26.879,0.0,,,,,
209,11/08/14 10:00:00 PM,26.781,0.0,,,,,
210,11/09/14 12:00:00 AM,26.585,0.0,,,,,
211,11/09/14 02:00:00 AM,26.390,0.0,,,,,
212,11/09/14 04:00:00 AM,26.195,0.0,,,,,
213,11/09/14 06:00:00 AM,26.000,0.0,,,,,
214,11/09/14 08:00:00 AM,25.902,0.0,,,,,
215,11/09/14 10:00:00 AM,25.805,0.0,,,,,
216,11/09/14 12:00:00 PM,26.000,0.0,,,,,
217,11/09/14 02:00:00 PM,26.292,0.0,,,,,
218,11/09/14 04:00:00 PM,26.292,0.0,,,,,
219,11/09/14 06:00:00 PM,26.292,0.0,,,,,
220,11/09/14 08:00:00 PM,26.097,0.0,,,,,
221,11/09/14 10:00:00 PM,25.902,0.0,,,,,
222,11/10/14 12:00:00 AM,25.610,0.0,,,,,
223,11/10/14 02:00:00 AM,25.319,0.0,,,,,
224,11/10/14 04:00:00 AM,25.125,0.0,,,,,
225,11/10/14 06:00:00 AM,24.835,0.0,,,,,
226,11/10/14 08:00:00 AM,24.641,0.0,,,,,
227,11/10/14 10:00:00 AM,24.545,0.0,,,,,
228,11/10/14 12:00:00 PM,25.416,64.6,,,,,
229,11/10/14 02:00:00 PM,25.125,0.0,,,,,
230,11/10/14 04:00:00 PM,24.545,10.8,,,,,
231,11/10/14 06:00:00 PM,25.708,0.0,,,,,
232,11/10/14 08:00:00 PM,25.513,0.0,,,,,
233,11/10/14 10:00:00 PM,25.416,0.0,,,,,
234,11/11/14 12:00:00 AM,25.319,0.0,,,,,
235,11/11/14 02:00:00 AM,25.125,0.0,,,,,
236,11/11/14 04:00:00 AM,24.931,0.0,,,,,
237,11/11/14 06:00:00 AM,24.738,0.0,,,,,
238,11/11/14 08:00:00 AM,24.545,0.0,,,,,
239,11/11/14 10:00:00 AM,24.545,0.0,,,,,
240,11/11/14 12:00:00 PM,25.513,107.6,,,,,
241,11/11/14 02:00:00 PM,23.869,10.8,,,,,
242,11/11/14 04:00:00 PM,25.319,10.8,,,,,
243,11/11/14 06:00:00 PM,25.513,0.0,,,,,
244,11/11/14 08:00:00 PM,26.000,0.0,,,,,
245,11/11/14 10:00:00 PM,26.097,0.0,,,,,
246,11/12/14 12:00:00 AM,26.195,0.0,,,,,
247,11/12/14 02:00:00 AM,26.097,0.0,,,,,
248,11/12/14 04:00:00 AM,25.902,0.0,,,,,
249,11/12/14 06:00:00 AM,25.708,0.0,,,,,
250,11/12/14 08:00:00 AM,25.610,0.0,,,,,
251,11/12/14 10:00:00 AM,25.708,0.0,,,,,
252,11/12/14 12:00:00 PM,26.585,107.6,,,,,
253,11/12/14 02:00:00 PM,24.641,0.0,,,,,
254,11/12/14 04:00:00 PM,24.158,21.5,,,,,
255,11/12/14 06:00:00 PM,24.448,0.0,,,,,
256,11/12/14 08:00:00 PM,24.545,0.0,,,,,
257,11/12/14 10:00:00 PM,25.610,0.0,,,,,
258,11/13/14 12:00:00 AM,26.000,0.0,,,,,
259,11/13/14 02:00:00 AM,26.195,0.0,,,,,
260,11/13/14 04:00:00 AM,26.195,0.0,,,,,
261,11/13/14 06:00:00 AM,26.195,0.0,,,,,
262,11/13/14 08:00:00 AM,26.097,0.0,,,,,
263,11/13/14 10:00:00 AM,26.195,0.0,,,,,
264,11/13/14 12:00:00 PM,25.222,10.8,,,,,
265,11/13/14 02:00:00 PM,24.738,0.0,,,,,
266,11/13/14 04:00:00 PM,24.931,0.0,,,,,
267,11/13/14 06:00:00 PM,25.513,0.0,,,,,
268,11/13/14 08:00:00 PM,25.708,0.0,,,,,
269,11/13/14 10:00:00 PM,25.610,0.0,,,,,
270,11/14/14 12:00:00 AM,25.513,0.0,,,,,
271,11/14/14 02:00:00 AM,25.319,0.0,,,,,
272,11/14/14 04:00:00 AM,25.125,0.0,,,,,
273,11/14/14 06:00:00 AM,24.931,0.0,,,,,
274,11/14/14 08:00:00 AM,24.835,0.0,,,,,
275,11/14/14 10:00:00 AM,24.738,0.0,,,,,
276,11/14/14 12:00:00 PM,25.319,10.8,,,,,
277,11/14/14 02:00:00 PM,25.610,0.0,,,,,
278,11/14/14 04:00:00 PM,25.610,0.0,,,,,
279,11/14/14 06:00:00 PM,24.351,0.0,,,,,
280,11/14/14 08:00:00 PM,24.255,0.0,,,,,
281,11/14/14 10:00:00 PM,24.351,0.0,,,,,
282,11/15/14 12:00:00 AM,24.158,0.0,,,,,
283,11/15/14 02:00:00 AM,24.062,0.0,,,,,
284,11/15/14 04:00:00 AM,23.869,0.0,,,,,
285,11/15/14 06:00:00 AM,23.677,0.0,,,,,
286,11/15/14 08:00:00 AM,23.484,0.0,,,,,
287,11/15/14 10:00:00 AM,23.484,0.0,,,,,
288,11/15/14 12:00:00 PM,24.062,43.1,,,,,
289,11/15/14 02:00:00 PM,24.545,0.0,,,,,
290,11/15/14 04:00:00 PM,24.835,0.0,,,,,
291,11/15/14 06:00:00 PM,24.931,0.0,,,,,
292,11/15/14 08:00:00 PM,25.028,0.0,,,,,
293,11/15/14 10:00:00 PM,24.931,0.0,,,,,
294,11/16/14 12:00:00 AM,24.931,0.0,,,,,
295,11/16/14 02:00:00 AM,24.835,0.0,,,,,
296,11/16/14 04:00:00 AM,24.641,0.0,,,,,
297,11/16/14 06:00:00 AM,24.545,0.0,,,,,
298,11/16/14 08:00:00 AM,24.448,0.0,,,,,
299,11/16/14 10:00:00 AM,24.545,0.0,,,,,
300,11/16/14 12:00:00 PM,25.319,43.1,,,,,
301,11/16/14 02:00:00 PM,25.805,0.0,,,,,
302,11/16/14 04:00:00 PM,26.097,0.0,,,,,
303,11/16/14 06:00:00 PM,26.390,0.0,,,,,
304,11/16/14 08:00:00 PM,26.488,0.0,,,,,
305,11/16/14 10:00:00 PM,26.488,0.0,,,,,
306,11/17/14 12:00:00 AM,26.390,0.0,,,,,
307,11/17/14 02:00:00 AM,26.292,0.0,,,,,
308,11/17/14 04:00:00 AM,26.097,0.0,,,,,
309,11/17/14 06:00:00 AM,25.902,0.0,,,,,
310,11/17/14 08:00:00 AM,25.708,0.0,,,,,
311,11/17/14 10:00:00 AM,25.805,0.0,,,,,
312,11/17/14 12:00:00 PM,26.488,43.1,,,,,
313,11/17/14 02:00:00 PM,27.075,0.0,,,,,
314,11/17/14 04:00:00 PM,27.272,0.0,,,,,
315,11/17/14 06:00:00 PM,27.468,0.0,,,,,
316,11/17/14 08:00:00 PM,27.370,0.0,,,,,
317,11/17/14 10:00:00 PM,27.272,0.0,,,,,
318,11/18/14 12:00:00 AM,27.075,0.0,,,,,
319,11/18/14 02:00:00 AM,26.781,0.0,,,,,
320,11/18/14 04:00:00 AM,26.585,0.0,,,,,
321,11/18/14 06:00:00 AM,26.390,0.0,,,,,
322,11/18/14 08:00:00 AM,26.097,0.0,,,,,
323,11/18/14 10:00:00 AM,25.805,0.0,,,,,
324,11/18/14 12:00:00 PM,25.319,0.0,,,,,
325,11/18/14 02:00:00 PM,25.513,0.0,,,,,
326,11/18/14 04:00:00 PM,24.351,0.0,,,,,
327,11/18/14 06:00:00 PM,23.677,0.0,,,,,
328,11/18/14 08:00:00 PM,23.677,0.0,,,,,
329,11/18/14 10:00:00 PM,24.255,0.0,,,,,
330,11/19/14 12:00:00 AM,24.351,0.0,,,,,
331,11/19/14 02:00:00 AM,24.158,0.0,,,,,
332,11/19/14 04:00:00 AM,23.966,0.0,,,,,
333,11/19/14 06:00:00 AM,23.581,0.0,,,,,
334,11/19/14 08:00:00 AM,23.388,0.0,,,,,
335,11/19/14 10:00:00 AM,23.292,0.0,,,,,
336,11/19/14 12:00:00 PM,23.292,0.0,,,,,
337,11/19/14 02:00:00 PM,23.581,0.0,,,,,
338,11/19/14 04:00:00 PM,24.158,0.0,,,,,
339,11/19/14 06:00:00 PM,23.677,0.0,,,,,
340,11/19/14 08:00:00 PM,23.677,0.0,,,,,
341,11/19/14 10:00:00 PM,23.581,0.0,,,,,
342,11/20/14 12:00:00 AM,23.581,0.0,,,,,
343,11/20/14 02:00:00 AM,23.484,0.0,,,,,
344,11/20/14 04:00:00 AM,23.388,0.0,,,,,
345,11/20/14 06:00:00 AM,23.292,0.0,,,,,
346,11/20/14 08:00:00 AM,23.292,0.0,,,,,
347,11/20/14 10:00:00 AM,23.388,0.0,,,,,
348,11/20/14 12:00:00 PM,23.869,0.0,,,,,
349,11/20/14 02:00:00 PM,23.677,0.0,,,,,
350,11/20/14 04:00:00 PM,23.581,0.0,,,,,
351,11/20/14 06:00:00 PM,23.677,0.0,,,,,
352,11/20/14 08:00:00 PM,23.966,0.0,,,,,
353,11/20/14 10:00:00 PM,23.869,0.0,,,,,
354,11/21/14 12:00:00 AM,23.773,0.0,,,,,
355,11/21/14 02:00:00 AM,23.677,0.0,,,,,
356,11/21/14 04:00:00 AM,23.677,0.0,,,,,
357,11/21/14 06:00:00 AM,23.581,0.0,,,,,
358,11/21/14 08:00:00 AM,23.388,0.0,,,,,
359,11/21/14 10:00:00 AM,23.677,0.0,,,,,
360,11/21/14 12:00:00 PM,24.158,21.5,,,,,
361,11/21/14 02:00:00 PM,24.545,0.0,,,,,
362,11/21/14 04:00:00 PM,23.388,0.0,,,,,
363,11/21/14 06:00:00 PM,23.581,0.0,,,,,
364,11/21/14 08:00:00 PM,24.351,0.0,,,,,
365,11/21/14 10:00:00 PM,24.545,0.0,,,,,
366,11/22/14 12:00:00 AM,24.641,0.0,,,,,
367,11/22/14 02:00:00 AM,24.545,0.0,,,,,
368,11/22/14 04:00:00 AM,24.545,0.0,,,,,
369,11/22/14 06:00:00 AM,24.448,0.0,,,,,
370,11/22/14 08:00:00 AM,24.448,0.0,,,,,
371,11/22/14 10:00:00 AM,24.738,0.0,,,,,
372,11/22/14 12:00:00 PM,25.125,0.0,,,,,
373,11/22/14 02:00:00 PM,25.610,10.8,,,,,
374,11/22/14 04:00:00 PM,26.000,0.0,,,,,
375,11/22/14 06:00:00 PM,26.097,0.0,,,,,
376,11/22/14 08:00:00 PM,26.195,0.0,,,,,
377,11/22/14 10:00:00 PM,26.195,0.0,,,,,
378,11/23/14 12:00:00 AM,26.097,0.0,,,,,
379,11/23/14 02:00:00 AM,26.000,0.0,,,,,
380,11/23/14 04:00:00 AM,25.902,0.0,,,,,
381,11/23/14 06:00:00 AM,25.708,0.0,,,,,
382,11/23/14 08:00:00 AM,25.513,0.0,,,,,
383,11/23/14 10:00:00 AM,25.513,0.0,,,,,
384,11/23/14 12:00:00 PM,25.902,32.3,,,,,
385,11/23/14 02:00:00 PM,26.488,0.0,,,,,
386,11/23/14 04:00:00 PM,26.879,0.0,,,,,
387,11/23/14 06:00:00 PM,27.173,0.0,,,,,
388,11/23/14 08:00:00 PM,27.173,0.0,,,,,
389,11/23/14 10:00:00 PM,27.173,0.0,,,,,
390,11/24/14 12:00:00 AM,27.075,0.0,,,,,
391,11/24/14 02:00:00 AM,26.879,0.0,,,,,
392,11/24/14 04:00:00 AM,26.683,0.0,,,,,
393,11/24/14 06:00:00 AM,26.488,0.0,,,,,
394,11/24/14 08:00:00 AM,26.390,0.0,,,,,
395,11/24/14 10:00:00 AM,26.390,0.0,,,,,
396,11/24/14 12:00:00 PM,23.004,43.1,,,,,
397,11/24/14 02:00:00 PM,24.545,0.0,,,,,
398,11/24/14 04:00:00 PM,24.351,0.0,,,,,
399,11/24/14 06:00:00 PM,24.641,0.0,,,,,
400,11/24/14 08:00:00 PM,24.545,0.0,,,,,
401,11/24/14 10:00:00 PM,25.708,0.0,,,,,
402,11/25/14 12:00:00 AM,26.195,0.0,,,,,
403,11/25/14 02:00:00 AM,26.390,0.0,,,,,
404,11/25/14 04:00:00 AM,26.390,0.0,,,,,
405,11/25/14 06:00:00 AM,26.390,0.0,,,,,
406,11/25/14 08:00:00 AM,26.390,0.0,,,,,
407,11/25/14 10:00:00 AM,26.488,0.0,,,,,
408,11/25/14 12:00:00 PM,26.781,0.0,,,,,
409,11/25/14 02:00:00 PM,26.879,0.0,,,,,
410,11/25/14 04:00:00 PM,26.781,0.0,,,,,
411,11/25/14 06:00:00 PM,26.000,0.0,,,,,
412,11/25/14 08:00:00 PM,25.708,0.0,,,,,
413,11/25/14 10:00:00 PM,26.000,0.0,,,,,
414,11/26/14 12:00:00 AM,25.805,0.0,,,,,
415,11/26/14 02:00:00 AM,25.610,0.0,,,,,
416,11/26/14 04:00:00 AM,25.319,0.0,,,,,
417,11/26/14 06:00:00 AM,25.125,0.0,,,,,
418,11/26/14 08:00:00 AM,24.931,0.0,,,,,
419,11/26/14 10:00:00 AM,24.835,0.0,,,,,
420,11/26/14 12:00:00 PM,24.835,0.0,,,,,
421,11/26/14 02:00:00 PM,26.000,0.0,,,,,
422,11/26/14 04:00:00 PM,25.416,0.0,,,,,
423,11/26/14 06:00:00 PM,24.062,0.0,,,,,
424,11/26/14 08:00:00 PM,24.255,0.0,,,,,
425,11/26/14 10:00:00 PM,24.158,0.0,,,,,
426,11/27/14 12:00:00 AM,24.062,0.0,,,,,
427,11/27/14 02:00:00 AM,23.869,0.0,,,,,
428,11/27/14 04:00:00 AM,23.677,0.0,,,,,
429,11/27/14 06:00:00 AM,23.388,0.0,,,,,
430,11/27/14 08:00:00 AM,23.196,0.0,,,,,
431,11/27/14 10:00:00 AM,23.196,0.0,,,,,
432,11/27/14 12:00:00 PM,23.388,0.0,,,,,
433,11/27/14 02:00:00 PM,23.388,0.0,,,,,
434,11/27/14 04:00:00 PM,23.388,0.0,,,,,
435,11/27/14 06:00:00 PM,23.292,0.0,,,,,
436,11/27/14 08:00:00 PM,23.388,0.0,,,,,
437,11/27/14 10:00:00 PM,23.292,0.0,,,,,
438,11/28/14 12:00:00 AM,23.100,0.0,,,,,
439,11/28/14 02:00:00 AM,22.908,0.0,,,,,
440,11/28/14 04:00:00 AM,22.812,0.0,,,,,
441,11/28/14 06:00:00 AM,22.621,0.0,,,,,
442,11/28/14 08:00:00 AM,22.525,0.0,,,,,
443,11/28/14 10:00:00 AM,22.621,0.0,,,,,
444,11/28/14 12:00:00 PM,23.966,0.0,,,,,
445,11/28/14 02:00:00 PM,23.966,0.0,,,,,
446,11/28/14 04:00:00 PM,22.429,0.0,,,,,
447,11/28/14 06:00:00 PM,22.717,0.0,,,,,
448,11/28/14 08:00:00 PM,23.100,0.0,,,,,
449,11/28/14 10:00:00 PM,23.004,0.0,,,,,
450,11/29/14 12:00:00 AM,23.004,0.0,,,,,
451,11/29/14 02:00:00 AM,23.004,0.0,,,,,
452,11/29/14 04:00:00 AM,22.908,0.0,,,,,
453,11/29/14 06:00:00 AM,22.812,0.0,,,,,
454,11/29/14 08:00:00 AM,22.812,0.0,,,,,
455,11/29/14 10:00:00 AM,22.908,0.0,,,,,
456,11/29/14 12:00:00 PM,23.677,0.0,,,,,
457,11/29/14 02:00:00 PM,24.158,0.0,,,,,
458,11/29/14 04:00:00 PM,24.448,0.0,,,,,
459,11/29/14 06:00:00 PM,24.448,0.0,,,,,
